,year featured,track_name,track_popularity,release_date,playlist_id,playlist_name,lead_artist,supporting_artists
0TrPqhAMoaKUFLR7iYDokf,2017,Know Your Worth,76,2020-02-04,37i9dQZF1DX3rxVfibe1L0,Mood Booster,Khalid,"Disclosure, "
7Lw5FXm8nhQPvezIpA6jK5,2016,Lost,50,2019-07-26,37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,End of the World,"Clean Bandit, "
7CBH8BzH23SksBR5NSb7tT,2016,Roads,0,2018-02-09,37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,Vargas & Lagola,
2nfvybU2w0S5X6Qp2A6HA1,2016,Headlights,44,2018-10-26,37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,Hellberg,"Leona Lewis, "
4GV5sSkmlS3BQutuSIqZkV,2016,Medicine,55,2018-09-07,37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,Robinson,
2BkyYZmU4JuWW2sYi9EzpC,2016,7 Minutes,65,2019-01-18,37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,Dean Lewis,
52yi5e2cmnY2YbdPtY0uXi,2016,if i ain't got u,45,2019-02-01,37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,Möwe,"RØRY, "
11zEEKMORg4bIyGZ9HpkKz,2016,Warrior (feat. Travis Barker),61,2021-03-04,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Atreyu,"Travis Barker, "
1NkHDIbGjHqFjZJrdHjQGZ,2016,Breathe Again,60,2020-11-13,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Pop Evil,
1kKzLv3w7I5NXzEtWkSzi4,2016,Hardcore,52,2021-10-29,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Beast In Black,
2GFwwTIVLjnOrtP7m9luHC,2016,Hurricane,68,2019-03-29,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,I Prevail,
3R6WrsYpIuxJw7ZGHT5w85,2016,Alone Again,65,2021-08-20,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Asking Alexandria,
0OzYhueF403FBct7orzGEg,2016,If Tomorrow Never Comes,53,2021-10-29,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bad Wolves,
7BQd7bXMRvyXyoLFpxz0hb,2016,Balboa,62,2021-08-12,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Blind Channel,
0UKIP5PzRX6WY0rURFxxqQ,2016,Unbreakable,58,2021-06-18,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Kingdom Collapse,
4iJg7QdhqLHwfYOmYHqU9z,2016,Feast Of Fire,61,2021-08-12,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Trivium,
3jpGc7gcoTyQsrlfQ332Ql,2016,"Deceiver, Deceiver",60,2021-10-21,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Arch Enemy,
0UOtF2ojhKGYEjvZ28ZA6d,2016,Scars That I'm Hiding (feat. Anders Fridén of In Flames),60,2020-07-31,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,From Ashes to New,"In Flames, "
76CcaywQzcbgbDj7ovwXUO,2016,Gonna Be OK,52,2020-11-13,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Hollywood Undead,
4GssB27iJeqmfGxS94Tfij,2016,Popular Monster,76,2019-11-20,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Falling In Reverse,
2yAI6FssGr5WfoqU7NSmPg,2016,Meteor,57,2021-02-08,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Architects,
01zEyqBizEZ1MDOaJ4nL4d,2016,Let The Chaos Reign,54,2020-04-29,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Pop Evil,
4UUZ6q9fMXFH4WG6SJ2mQP,2016,Locked (In My Head),50,2020-08-07,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Fit For A King,
6kHDKPCxgANtgHbZ84Lc0B,2016,The Shift,52,2020-05-15,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,10 Years,
3aniWcwiiYKHpm3F5TdeKD,2016,Teardrops,67,2020-10-22,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bring Me The Horizon,
58WQKPZHIB4AntzOdKFTAz,2016,Blood Moon,49,2020-04-17,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Wake Me,
6E5gsJm3t0RqmiHBfUBaya,2016,Killing Me Slowly,55,2019-08-23,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bad Wolves,
4d8iN5Re3A6UOYVxZAbJ7v,2016,Obsolete,63,2021-01-13,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Of Mice & Men,
1aWpVsNjEiqpFvV3KhJiWu,2016,Infinite,57,2020-01-08,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Silverstein,"Aaron Gillespie, "
5OxclJsdFESni44YlpNpkR,2016,Parasite Eve,68,2020-06-25,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bring Me The Horizon,
4mRjkI6oIwbSCACGICcZKr,2016,They Don't Want What We Want (And They Don't Care),57,2020-02-13,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Asking Alexandria,
0YZEYxd1oiqZRFhnnmTKKi,2016,Another Life,70,2019-06-07,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Motionless In White,
4HhgKphDUbhvRGZp0bNuuQ,2016,All I Need,0,2021-06-25,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Ovtlier,
6rUcboqRuVuowjaL5YUNtx,2016,All Animal,53,2019-07-19,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Through Fire,
3JTORH8A2qihTOf5eu39NI,2016,Shatter - Edit,61,2021-09-10,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bullet For My Valentine,
3zXXm2D9Vh4jven3HNcDW8,2016,Crossfire,50,2019-11-08,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Otherwise,
0WqNI4pN93epyGavKOHqgj,2016,Learn To Walk Again,56,2019-10-25,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bad Wolves,
6b9pDaMgmYARNR25XCXbj4,2016,Uprise,46,2020-05-13,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Kingdom Collapse,
57yI1u6t6cFXbjgjQcRHug,2016,Resentment,61,2019-11-22,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,A Day To Remember,
4lF3jqrokwLCfjg8puOe7E,2016,Heaven,43,2019-05-02,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Solence,
3GSMJpuz3rFU8WtCws1rv5,2016,Carry On,62,2020-07-14,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Falling In Reverse,
3bLU7rl0xkgzcLPYHO3HuK,2016,Idol (feat. Tech N9ne),56,2020-07-31,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Hollywood Undead,"Tech N9ne, "
7KIcB8DLf6lygeroA4nYMR,2016,Survivor,45,2019-07-19,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Scott Stapp,
2aFsfzUuXuxDr4xo8ndfUt,2016,Sound the Alarm,47,2019-02-22,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Shallow Side,
4pJM8ZZ3YIO4xOeD5k8s5P,2016,Save Me,0,2019-06-14,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Skillet,
6Q1m1GyNxyOwZ2ud3p7XoS,2016,Gasoline,66,2019-03-29,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,I Prevail,
6fGw5N35sPLcmyN5T3XRv7,2016,CMFT Must Be Stopped (feat. Tech N9ne and Kid Bookie),54,2020-07-29,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Corey Taylor,"Tech N9ne, Kid Bookie, "
5yLQ9epAVnt9Tx19izzDI5,2016,FU2 (feat. AJ Channer of Fire From The Gods),50,2021-05-28,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Hyro The Hero,"Fire From The Gods, "
2OPcwNyO1CmKwlqiP0Y4DT,2016,Panic,56,2020-04-17,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,From Ashes to New,
7cjlfruK9Oqw7k5wAZGO72,2016,Rainbow Veins,64,2021-10-01,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bullet For My Valentine,
6WjD2x0UB9p9dgoZmRsh0o,2016,I'm Not Right,0,2020-05-15,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Tetrarch,
1BW2QdLe6RtJTMJDSYmg9w,2016,Choke,56,2020-02-14,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bury Tomorrow,
53TvfXxbbHi1zHsxDeebei,2016,Hell March - Remastered,49,2020-06-26,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Frank Klepacki,"The Tiberian Sons, "
4HIYFlCh5aZq0jwvsn2DoK,2016,When Legends Rise,52,2018-04-13,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Godsmack,
4KTgD62vgozCfk2Inbo9fm,2016,Brand New Numb,0,2019-04-17,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Motionless In White,
0bjBFEzs0cbvqNLfDMUSjH,2016,Down To Hell,0,2020-04-15,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Asking Alexandria,
3DTBBooSCMAo2OcUQeNt2n,2016,Ghost Shaped People,0,2021-02-05,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Lamb of God,
3K4HG9evC7dg3N0R9cYqk4,2016,One Step Closer,76,2000-10-24,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Linkin Park,
1mQaehT2IA8PAb6drI1RNB,2016,Right Now,53,2019-08-30,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Fire From The Gods,
6IlCkH8LtFOMuuORRXMbZE,2016,Blind,53,2019-10-25,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Saint Asonia,
5CxHzMIN3ZOH8f18RdNYwO,2016,MANIFEST,0,2019-08-15,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,STARSET,
2pYaGdqXBrl8MdvuwgtBb7,2016,Legendary,65,2019-08-02,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Skillet,
58q4ZkagWkDV16Sehqx6AF,2016,The Devil's Bleeding Crown,0,2016-04-08,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Volbeat,
4fUovW11pjSPFTHVdFCJ8u,2016,Scarlet Cross,59,2020-11-13,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Black Veil Brides,
7EUiapvzdmXuh191SHrpFT,2016,Blood,0,2018-02-23,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Breaking Benjamin,
2KJwci3DPtYbfg7pxczvWf,2016,You Never Know,55,2018-09-28,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Beartooth,
70AJAYFBkXnrd9mA6qz0wU,2016,Afflicted,0,2020-06-19,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Hollow Front,
5wVrAYHsF47zYX7ezyJaNN,2016,Animal,48,2018-08-10,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Shining,
5GwPTFXjE3WLJevK6KLMyc,2016,Gears,46,2020-06-19,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Lamb of God,
6CRSmqVeFPd4zwvlHhgFrj,2016,The End,39,2021-06-11,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Ultra-Violence,
2xECSFHPgCyElhTVRaHVYP,2016,No More,60,2018-10-19,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Disturbed,
1iG8AeszL0CUIp6ryOG1za,2016,Silence Means Nothing (feat. Liam Cormier),0,2018-10-03,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,River Becomes Ocean,"Liam Cormier, "
4dMkVSiMt14svAqUlwMVuQ,2016,All or Nothing,0,2018-08-08,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Sylar,
08vJxMYhmZu6YTWqVmLgrA,2016,The Hunted (feat. Sully Erna),47,2019-07-24,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Saint Asonia,"Sully Erna, "
4eAwB5pnKFTmsgc3zWoYO0,2016,Fake It,75,2007-01-01,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Seether,
4Htt3QaBWdLggq88rJI5MU,2016,Inside Out,59,2019-12-02,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Five Finger Death Punch,
6TQkEzHzTtG2jO6TqPIIMc,2016,Another Life,46,2019-10-09,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Any Given Sin,
0hAIs32U2SmJcXymlcyF8h,2016,Alone In A Room,65,2017-12-15,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Asking Alexandria,
22GEETI4LXhhePCO71PyEv,2016,Bulletproof,58,2018-04-27,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Godsmack,
1d03uBOxopCm2m5bvJuaUy,2016,The Empiric,44,2021-07-09,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Memorist,
4pj2L6WbBAlevdxx6jgm32,2016,"As Above, So Below",56,2020-03-27,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,In This Moment,
2lll6vULr73q49c5osOjal,2016,Brother,46,2019-01-23,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Saul,
2QQDH8gt4nyxFu2XX6bhG8,2016,Judas,64,2017-10-13,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Fozzy,
6i7s8dpwHLZdDYSzulYmWq,2016,Into Nothing,46,2020-05-29,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Bleed From Within,
7lMFAK8dv0QkWpIlZcWQlJ,2016,Prey,61,2018-05-04,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Parkway Drive,
11ajcVj3qSyyMPUpTJUP3y,2016,Protect The Land,65,2020-11-06,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,System Of A Down,
2093eVNfimjmNjU1gk1ES7,2016,Unsainted,1,2019-05-16,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Slipknot,
3IqHzcXy7IsYYND6lKwPAi,2016,DEVIL,0,2018-03-07,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Shinedown,
58WnCtoXAG5IBx3rpK8IDM,2016,Peace,45,2018-12-14,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Demon Hunter,
3pTznNiAK5Cy4tSFBOAe6K,2016,Come And Get It,0,2016-09-30,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,I Prevail,
1R1B4ToHa8KZ4LAObK12Pv,2016,Bullet - Single Version,51,2018-07-20,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Hyro The Hero,
2ouOVzQTzSsLa2OH1Zxhvu,2016,Whatever It Takes,61,2017-10-27,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Hollywood Undead,
5cUziBfFGOHrkXFE4qAgKe,2016,Nimrod,32,2019-02-22,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Nine Shrines,
5Cl9GDb0AyQnppRr6q7ldb,2016,Broken,53,2018-04-20,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,From Ashes to New,
5cZqsjVs6MevCnAkasbEOX,2016,Break Stuff,76,1999,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Limp Bizkit,
632Xl9n1wHgMKoxD07WZHW,2016,Hate Me,52,2017-07-21,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,DED,
00i9VF7sjSaTqblAuKFBDO,2016,Talk To Me (feat. Lzzy Hale),56,2020-08-21,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Apocalyptica,"Lzzy Hale, "
5SPdrK8RwO52MlBI1kjcft,2016,Risen,54,2018-05-11,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Sevendust,
7L9GgvMlQ3wcSrDoeGWAej,2016,Waking Lions,0,2018-02-16,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Pop Evil,
09HfJKl4pR0dWn8Ym9XAcl,2016,Calm Before the Storm,0,2018-02-23,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Light The Torch,
40rvBMQizxkIqnjPdEWY1v,2016,Down with the Sickness,76,2000-03-07,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Disturbed,
6RbSpgqV4oDW0x6NxeHlqn,2016,I Am Above,0,2018-12-14,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,In Flames,
2u15Avqt6Dr3fgq1XLSqeg,2016,The Cage,45,2020-11-11,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Citizen Soldier,
02oK4gIc9XIKjvSO13yGwN,2016,Paradigm,41,2021-09-09,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,The Plot In You,
4x241uAmPrxKZdCZKt2r5t,2016,Out For Blood,0,2019-04-24,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Sum 41,
1UtLHK1KdLD1haUlY5YoSg,2016,Cross Off,54,2019-01-08,37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,Mark Morton,"Chester Bennington, "
472vIK1ldetTxRxG3ovaiY,2019,Glad You Exist,75,2021-02-05,37i9dQZF1DXc5e2bJhV6pu,Morning Motivation,Dan + Shay,
4qu63nuBpdn0qHUHuObEj1,2018,Leave Before You Love Me (with Jonas Brothers),89,2021-05-21,37i9dQZF1DWTLSN7iG21yC,Work From Home,Marshmello,"Jonas Brothers, "
6fRxMU4LWwyaSSowV441IU,2018,Beautiful Mistakes (feat. Megan Thee Stallion),45,2021-03-03,37i9dQZF1DWTLSN7iG21yC,Work From Home,Maroon 5,"Megan Thee Stallion, "
4u4NyuceXP7Uzh7XFJKCr1,2019,Hold On,81,2021-03-05,37i9dQZF1DXc5e2bJhV6pu,Morning Motivation,Justin Bieber,
5KCbr5ndeby4y4ggthdiAb,2019,Wonder,77,2020-10-02,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,Shawn Mendes,
7eQHxigpuDJjCG50JyzU8v,2020,Butterflies,77,2021-06-25,37i9dQZF1DX2czWA9hqErK,Easy,MAX,"Ali Gatie, "
0ohcCrxZkBfFbkuRPOZQZX,2019,dancing in the kitchen,74,2021-06-25,37i9dQZF1DX0MLFaUdXnjA,Chill Pop,LANY,
716eVtciaJCtTcaknS3QXr,2018,imagine,69,2021-04-23,37i9dQZF1DWTLSN7iG21yC,Work From Home,Ben Platt,
31sSFHIe4NaxltVFOEIcTa,2018,working,78,2021-06-17,37i9dQZF1DWTLSN7iG21yC,Work From Home,Tate McRae,"Khalid, "
6q0nQKF0fNb34ntUUE4p9b,2018,What Other People Say,52,2021-02-03,37i9dQZF1DWTLSN7iG21yC,Work From Home,Sam Fischer,"Demi Lovato, "
5Ne1q9Hv3l2NHBA3Agt8WT,2019,Wave of You,72,2021-04-09,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,Surfaces,
0x0yttxnfoqFUYL1UB3Ckh,2018,if we never met (feat. Kelsea Ballerini),59,2020-01-17,37i9dQZF1DWTLSN7iG21yC,Work From Home,John K,"Kelsea Ballerini, "
1EHUQesfVKwbthtNcpBi9g,2018,WITHOUT YOU (with Miley Cyrus),79,2021-04-30,37i9dQZF1DWTLSN7iG21yC,Work From Home,The Kid LAROI,"Miley Cyrus, "
7weX6syqklVQocpVVmDNwI,2020,Love Back,75,2021-10-06,37i9dQZF1DWUa8ZRTfalHk,Pop Rising,Why Don't We,
61KpQadow081I2AsbeLcsb,2018,deja vu,47,2021-04-01,37i9dQZF1DWTLSN7iG21yC,Work From Home,Olivia Rodrigo,
6nACZEZIt1CIBmF09r5Pb5,2019,Remember This,73,2021-06-19,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,Jonas Brothers,
5ovVcYo2MvjVydFwFyaaqy,2018,I Should Probably Go To Bed,72,2020-07-31,37i9dQZF1DWTLSN7iG21yC,Work From Home,Dan + Shay,
7lPN2DXiMsVn7XUKtOW1CS,2020,drivers license,47,2021-01-08,37i9dQZF1DXbrUpGvoi3TS,Broken Heart,Olivia Rodrigo,
5yv6tEdYkY3EfWXGSMSnWj,2018,Beautiful,66,2021-07-12,37i9dQZF1DWTLSN7iG21yC,Work From Home,Anne-Marie,
2URXzpbSUwOjltvpgtzXua,2018,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,74,2021-09-17,37i9dQZF1DWTLSN7iG21yC,Work From Home,Sam Smith,"Summer Walker, "
2m6Ko3CY1qXNNja8AlugNc,2020,Angel Baby,79,2021-09-09,37i9dQZF1DWUa8ZRTfalHk,Pop Rising,Troye Sivan,
37BZB0z9T8Xu7U3e65qxFy,2018,Save Your Tears (with Ariana Grande) (Remix),91,2021-04-23,37i9dQZF1DWTLSN7iG21yC,Work From Home,The Weeknd,"Ariana Grande, "
779UN3kabApm2zfqX549vf,2018,when was it over? (feat. Sam Hunt),72,2021-04-23,37i9dQZF1DWTLSN7iG21yC,Work From Home,Sasha Alex Sloan,"Sam Hunt, "
6aDsgHPZsMztSbZernzlF8,2020,Someday,81,2021-08-27,37i9dQZF1DWUa8ZRTfalHk,Pop Rising,OneRepublic,
6PERP62TejQjgHu81OHxgM,2020,good 4 u,52,2021-05-14,37i9dQZF1DXcBWIGoYBM5M,Today's Top Hits,Olivia Rodrigo,
5pbQaprwbDRlzXBo8xVnCo,2018,up to me,65,2021-07-15,37i9dQZF1DWTLSN7iG21yC,Work From Home,LANY,
6y6xhAgZjvxy5kR5rigpY3,2018,Chasing Stars (feat. James Bay),77,2021-08-20,37i9dQZF1DWTLSN7iG21yC,Work From Home,Alesso,"Marshmello, James Bay, "
1BIKSPrF0M1U6u83MTKmDu,2018,Sweet Dream,66,2021-07-15,37i9dQZF1DWTLSN7iG21yC,Work From Home,Alessia Cara,
2Z8yfpFX0ZMavHkcIeHiO1,2018,Monster (Shawn Mendes & Justin Bieber),79,2020-11-20,37i9dQZF1DWTLSN7iG21yC,Work From Home,Shawn Mendes,"Justin Bieber, "
3FeVmId7tL5YN8B7R3imoM,2020,My Universe,95,2021-09-24,37i9dQZF1DXcBWIGoYBM5M,Today's Top Hits,Coldplay,"BTS, "
38UDoZyudPWXLzXRAb71oP,2018,After All,73,2021-09-22,37i9dQZF1DWTLSN7iG21yC,Work From Home,Elton John,"Charlie Puth, "
0Jlcvv8IykzHaSmj49uNW8,2018,the 1,76,2020-07-24,37i9dQZF1DWTLSN7iG21yC,Work From Home,Taylor Swift,
4ufkuONjQMNR2fyXu1bO9w,2018,Lease On Life,71,2021-06-28,37i9dQZF1DWTLSN7iG21yC,Work From Home,Andy Grammer,
4HBZA5flZLE435QTztThqH,2018,Stuck with U (with Justin Bieber),84,2020-05-08,37i9dQZF1DWTLSN7iG21yC,Work From Home,Ariana Grande,"Justin Bieber, "
6AGOKlMZWLCaEJGnaROtF9,2019,Put Your Records On,81,2020-04-24,37i9dQZF1DXc5e2bJhV6pu,Morning Motivation,Ritt Momney,
44V6EzbUSYgyfsNiP0FrlA,2020,Visiting Hours,83,2021-08-19,37i9dQZF1DX2czWA9hqErK,Easy,Ed Sheeran,
0e8nrvls4Qqv5Rfa2UhqmO,2020,THATS WHAT I WANT,95,2021-09-17,37i9dQZF1DXcBWIGoYBM5M,Today's Top Hits,Lil Nas X,
4cGqn0E8JCSY9gQllQj4Mf,2020,Let Somebody Go,85,2021-10-15,37i9dQZF1DXcBWIGoYBM5M,Today's Top Hits,Coldplay,"Selena Gomez, "
4Cw1fQBX3TaiZQwOAyddnj,2018,Here’s Your Perfect (with salem ilese),67,2021-08-13,37i9dQZF1DWTLSN7iG21yC,Work From Home,Jamie Miller,"salem ilese, "
3qxzozdGFaBxQ0X4HkrMr0,2018,"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""",70,2021-06-18,37i9dQZF1DWTLSN7iG21yC,Work From Home,Olivia Rodrigo,
3z1DnGBH2uhlDekJr0YVzQ,2020,Best Days,70,2021-09-24,37i9dQZF1DX2czWA9hqErK,Easy,Alessia Cara,
3H3r2nKWa3Yk5gt8xgmsEt,2018,This City,81,2019-12-11,37i9dQZF1DWTLSN7iG21yC,Work From Home,Sam Fischer,
2CIYemjFXdmCWpJnfbtrD6,2019,New Normal,74,2021-07-21,37i9dQZF1DX0MLFaUdXnjA,Chill Pop,Khalid,
5GhJIMWAw0uMLgkdbt6uMz,2018,Fallin’ (Adrenaline),69,2020-09-29,37i9dQZF1DWTLSN7iG21yC,Work From Home,Why Don't We,
6tbtPAY92umzdAlQQOdJkB,2018,"roll over, baby",61,2021-08-25,37i9dQZF1DWTLSN7iG21yC,Work From Home,LANY,
3Z8FwOEN59mRMxDCtb8N0A,2019,Be Kind (with Halsey),80,2020-05-01,37i9dQZF1DXc5e2bJhV6pu,Morning Motivation,Marshmello,"Halsey, "
22VPpAWB7qzV8L9rgza11j,2020,Hopeless Romantic,69,2021-10-15,37i9dQZF1DX2czWA9hqErK,Easy,Sam Fischer,
7Lv78wiIJcKgND9Zi7AIOt,2019,Fall Into Me,68,2021-09-24,37i9dQZF1DX0MLFaUdXnjA,Chill Pop,Forest Blakk,
7qGzlqZnl6j8qccvV70PhL,2020,Emily,75,2021-09-24,37i9dQZF1DWUa8ZRTfalHk,Pop Rising,James Arthur,
2wrJq5XKLnmhRXHIAf9xBa,2018,"10,000 Hours (with Justin Bieber)",81,2019-10-04,37i9dQZF1DWTLSN7iG21yC,Work From Home,Dan + Shay,"Justin Bieber, "
3hLuHKzG1cmlRpq53ZVWd8,2018,The Good Ones,75,2020-06-19,37i9dQZF1DWTLSN7iG21yC,Work From Home,Gabby Barrett,
5f1joOtoMeyppIcJGZQvqJ,2018,Be Like That - feat. Swae Lee & Khalid,79,2020-07-10,37i9dQZF1DWTLSN7iG21yC,Work From Home,Kane Brown,"Swae Lee, Khalid, "
2RkZZh5XQ4y3sG8gCu96Tz,2018,I Like That,74,2021-07-22,37i9dQZF1DWTLSN7iG21yC,Work From Home,Bazzi,
4iJyoBOLtHqaGxP12qzhQI,2019,Peaches (feat. Daniel Caesar & Giveon),92,2021-03-19,37i9dQZF1DXdPec7aLTmlC,Happy Hits!,Justin Bieber,"Daniel Caesar, Giveon, "
3jjujdWJ72nww5eGnfs2E7,2018,Adore You,85,2019-12-13,37i9dQZF1DWTLSN7iG21yC,Work From Home,Harry Styles,
2kJwzbxV2ppxnQoYw4GLBZ,2020,If the World Was Ending (feat. Julia Michaels),82,2019-10-17,37i9dQZF1DXbrUpGvoi3TS,Broken Heart,JP Saxe,"Julia Michaels, "
7yFhA2fUsL2oIMWlw5DaHQ,2018,The Bones,78,2019-03-08,37i9dQZF1DWTLSN7iG21yC,Work From Home,Maren Morris,
0s8aU1K1veT7CSpBfqZEFP,2019,Rise,71,2021-10-01,37i9dQZF1DXc5e2bJhV6pu,Morning Motivation,Calum Scott,
3VVLOvm3AV7quKn7gN9szx,2019,Walking Away,62,2021-07-16,37i9dQZF1DX0MLFaUdXnjA,Chill Pop,Chelsea Cutler,
39LLxExYz6ewLAcYrzQQyP,2018,Levitating,86,2020-03-27,37i9dQZF1DWTLSN7iG21yC,Work From Home,Dua Lipa,
